id,birth_year,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq_score,grt_score,res_score,se_score,sms_core,twc_score,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_focus_score,sleep_hrs_band,nut_balanced_meals,nut_score,nut_limiting_factors,nut_energy_mornings,cog_decision_intelligence_score,cog_pregame_anxiety,cop_breathing_exercises,cop_self_talk,cop_visualization,cop_talking_to_teammate,cop_other,coach_score,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 751,2012,0,2,,61.50,5.11,5.00,70.50,15.5,1.97,,33.33,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,3.25,5.58%,0.00,0.25,4.89%,0.00,0.40,8.00%,0.00,11.50,19.49%,0.00,4.50,40.91%,0.00,0.05,2.54%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,4.00,19.05%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,2,0,0
Athlete 752,2012,2,1,67.2,53.50,5.1,5.27,56,,2.04,,,59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 753,2012,2,3,,,5.21,5.28,62,14.0,2.13,,,,,10.00,634,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.16,3.07%,0.16,0.06,1.14%,0.06,5.00,8.06%,5.00,2.00,14.29%,2.00,0.12,5.97%,0.12,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 753,2012,2,4,81.1,81.1,5.37,5.34,67,16,2.01,,,69.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.16,3.07%,0.16,0.06,1.14%,0.06,5.00,8.06%,5.00,2.00,14.29%,2.00,0.12,5.97%,0.12,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 754,2012,2,1,72.9,50.75,5.33,5.24,65,,2.15,21.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40,34.99%,8.47,47.25,93.10%,15.75,0.43,8.78%,0.14,0.33,6.69%,0.11,7.00,10.77%,2.33,5.00,33.33%,1.67,0.21,9.91%,0.07,0.66,3.05%,0.22,0.00,0.00%,0.00,0.00,0.00%,0.00,16.00,228.57%,5.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 754,2012,2,2,72.6,52.25,5.28,5.26,65,15,2.33,22.33,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40,34.99%,8.47,47.25,93.10%,15.75,0.43,8.78%,0.14,0.33,6.69%,0.11,7.00,10.77%,2.33,5.00,33.33%,1.67,0.21,9.91%,0.07,0.66,3.05%,0.22,0.00,0.00%,0.00,0.00,0.00%,0.00,16.00,228.57%,5.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 754,2012,2,3,82.3,54.00,4.90,4.93,70,15.5,2.14,,32.33,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40,34.99%,8.47,47.25,93.10%,15.75,0.43,8.78%,0.14,0.33,6.69%,0.11,7.00,10.77%,2.33,5.00,33.33%,1.67,0.21,9.91%,0.07,0.66,3.05%,0.22,0.00,0.00%,0.00,0.00,0.00%,0.00,16.00,228.57%,5.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 754,2012,2,4,98,98,5.03,4.95,72,20,2.12,,inj,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40,34.99%,8.47,47.25,93.10%,15.75,0.43,8.78%,0.14,0.33,6.69%,0.11,7.00,10.77%,2.33,5.00,33.33%,1.67,0.21,9.91%,0.07,0.66,3.05%,0.22,0.00,0.00%,0.00,0.00,0.00%,0.00,16.00,228.57%,5.33,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 755,2012,2,2,72.1,55.75,5.23,5.46,61,14,2.13,,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.80,28.85%,10.40,37.15,66.64%,18.58,0.13,2.55%,0.07,0.47,9.42%,0.24,16.00,26.23%,8.00,4.00,28.57%,2.00,0.12,5.97%,0.06,0.00,0.00%,0.00,1.00,3.19%,0.50,0.00,0.00%,0.00,7.00,116.67%,3.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 755,2012,2,3,82.8,57.50,5.14,4.99,70,14.0,2.01,,32.33,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.80,28.85%,10.40,37.15,66.64%,18.58,0.13,2.55%,0.07,0.47,9.42%,0.24,16.00,26.23%,8.00,4.00,28.57%,2.00,0.12,5.97%,0.06,0.00,0.00%,0.00,1.00,3.19%,0.50,0.00,0.00%,0.00,7.00,116.67%,3.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 755,2012,2,4,92.9,92.9,5.1,5,77,18,2.05,,31.33,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.80,28.85%,10.40,37.15,66.64%,18.58,0.13,2.55%,0.07,0.47,9.42%,0.24,16.00,26.23%,8.00,4.00,28.57%,2.00,0.12,5.97%,0.06,0.00,0.00%,0.00,1.00,3.19%,0.50,0.00,0.00%,0.00,7.00,116.67%,3.50,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 756,2012,0,2,,67.25,5.23,5.13,58.00,14.0,2.21,19.67,,,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 757,2012,2,1,111.8,58.25,5.44,5.67,62,,2.19,,30.67,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10,8.27%,3.03,51.85,89.01%,17.28,0.53,10.62%,0.18,0.54,10.42%,0.18,11.00,18.03%,3.67,3.50,28.00%,1.17,0.28,13.59%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,8.00,36.36%,2.67,4.00,66.67%,1.33,58.00,13.84%,19.33,10.00,1.14%,3.33,3,4,1,0
Athlete 757,2012,2,2,119.2,59.75,5.52,5.72,61,12.5,2.31,,,59.0,,10,477,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10,8.27%,3.03,51.85,89.01%,17.28,0.53,10.62%,0.18,0.54,10.42%,0.18,11.00,18.03%,3.67,3.50,28.00%,1.17,0.28,13.59%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,8.00,36.36%,2.67,4.00,66.67%,1.33,58.00,13.84%,19.33,10.00,1.14%,3.33,3,4,1,0
Athlete 757,2012,2,3,112.9,61.50,5.31,5.24,66,13.0,2.34,,,,,6,419.00,885.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10,8.27%,3.03,51.85,89.01%,17.28,0.53,10.62%,0.18,0.54,10.42%,0.18,11.00,18.03%,3.67,3.50,28.00%,1.17,0.28,13.59%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,8.00,36.36%,2.67,4.00,66.67%,1.33,58.00,13.84%,19.33,10.00,1.14%,3.33,3,4,1,0
Athlete 757,2012,2,4,110.1,110.1,4.99,5.18,72,16,2.06,23,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10,8.27%,3.03,51.85,89.01%,17.28,0.53,10.62%,0.18,0.54,10.42%,0.18,11.00,18.03%,3.67,3.50,28.00%,1.17,0.28,13.59%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,8.00,36.36%,2.67,4.00,66.67%,1.33,58.00,13.84%,19.33,10.00,1.14%,3.33,3,4,1,0
Athlete 758,2012,0,2,,63.00,5.16,5.40,64.00,13.5,2.13,,29.00,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 759,2012,0,2,,63.00,5.41,5.51,56.00,15.0,2.02,,,,,8.00,454,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 76,2004,1,5,,71.00,4.34,4.25,101.00,25.00,1.64,20.67,,,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,1.50,2.11%,1.50,0.02,0.46%,0.02,0.07,1.67%,0.07,2.00,1.98%,2.00,0.50,2.04%,0.50,0.04,2.44%,0.04,0.33,1.60%,0.33,0.00,0.00%,0.00,0.00,0.00%,0.00,6.00,100.00%,6.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 76,2004,1,6,228,72.50,4.36,4.18,103.00,24.50,1.68,21.00,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,1.50,2.11%,1.50,0.02,0.46%,0.02,0.07,1.67%,0.07,2.00,1.98%,2.00,0.50,2.04%,0.50,0.04,2.44%,0.04,0.33,1.60%,0.33,0.00,0.00%,0.00,0.00,0.00%,0.00,6.00,100.00%,6.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,1,2,1,0
Athlete 760,2012,2,1,62.2,53.50,5.23,5.3,71,,2.06,,29.00,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30,32.64%,6.77,29.00,54.21%,9.67,0.05,0.97%,0.02,0.26,5.06%,0.09,9.00,12.68%,3.00,5.00,34.48%,1.67,0.15,7.58%,0.05,0.00,0.00%,0.00,4.33,14.94%,1.44,0.00,0.00%,0.00,24.00,184.62%,8.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,3,1,0
Athlete 760,2012,2,2,65.2,54.50,5.22,5.4,73,14.5,2.13,,33.33,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30,32.64%,6.77,29.00,54.21%,9.67,0.05,0.97%,0.02,0.26,5.06%,0.09,9.00,12.68%,3.00,5.00,34.48%,1.67,0.15,7.58%,0.05,0.00,0.00%,0.00,4.33,14.94%,1.44,0.00,0.00%,0.00,24.00,184.62%,8.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,3,1,0
Athlete 760,2012,2,4,82.5,82.5,5.18,5.14,80,19.5,1.98,,32.80,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30,32.64%,6.77,29.00,54.21%,9.67,0.05,0.97%,0.02,0.26,5.06%,0.09,9.00,12.68%,3.00,5.00,34.48%,1.67,0.15,7.58%,0.05,0.00,0.00%,0.00,4.33,14.94%,1.44,0.00,0.00%,0.00,24.00,184.62%,8.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,3,1,0
Athlete 761,2012,2,1,80.6,52.25,5.58,5.94,65.5,,2.27,,,68.33,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80,44.42%,11.93,64.15,122.78%,21.38,0.51,10.06%,0.17,0.79,15.34%,0.26,15.00,23.08%,5.00,8.00,66.67%,2.67,0.27,13.50%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,4.59%,1.00,45.00,346.15%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 761,2012,2,2,87.4,54.25,5.4,5.48,65,12,2.19,,,67.33,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80,44.42%,11.93,64.15,122.78%,21.38,0.51,10.06%,0.17,0.79,15.34%,0.26,15.00,23.08%,5.00,8.00,66.67%,2.67,0.27,13.50%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,4.59%,1.00,45.00,346.15%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 761,2012,2,3,102,56.25,5.25,5.48,65,14.5,2.06,,29,,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80,44.42%,11.93,64.15,122.78%,21.38,0.51,10.06%,0.17,0.79,15.34%,0.26,15.00,23.08%,5.00,8.00,66.67%,2.67,0.27,13.50%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,4.59%,1.00,45.00,346.15%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 761,2012,2,4,116.4,116.4,5.07,5.15,80,20,2.00,,,65.33,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80,44.42%,11.93,64.15,122.78%,21.38,0.51,10.06%,0.17,0.79,15.34%,0.26,15.00,23.08%,5.00,8.00,66.67%,2.67,0.27,13.50%,0.09,0.00,0.00%,0.00,0.00,0.00%,0.00,3.00,4.59%,1.00,45.00,346.15%,15.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 762,2012,2,1,75.10,54.00,5.4,5.4,58,,2.15,19.33,,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60,32.76%,8.20,45.70,84.63%,15.23,0.51,10.04%,0.17,0.49,9.59%,0.16,15.00,26.32%,5.00,2.00,15.38%,0.67,0.23,10.85%,0.08,0.00,0.00%,0.00,4.00,13.79%,1.33,0.00,0.00%,0.00,9.00,56.25%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 762,2012,2,2,77.2,55.00,5.59,5.6,57,13,2.35,,33,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60,32.76%,8.20,45.70,84.63%,15.23,0.51,10.04%,0.17,0.49,9.59%,0.16,15.00,26.32%,5.00,2.00,15.38%,0.67,0.23,10.85%,0.08,0.00,0.00%,0.00,4.00,13.79%,1.33,0.00,0.00%,0.00,9.00,56.25%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 762,2012,2,3,84,57.25,5.08,5.60,67,13.0,2.25,,29.00,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60,32.76%,8.20,45.70,84.63%,15.23,0.51,10.04%,0.17,0.49,9.59%,0.16,15.00,26.32%,5.00,2.00,15.38%,0.67,0.23,10.85%,0.08,0.00,0.00%,0.00,4.00,13.79%,1.33,0.00,0.00%,0.00,9.00,56.25%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 762,2012,2,4,99.7,99.7,5.17,5.11,72,15,2.12,,29.00,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60,32.76%,8.20,45.70,84.63%,15.23,0.51,10.04%,0.17,0.49,9.59%,0.16,15.00,26.32%,5.00,2.00,15.38%,0.67,0.23,10.85%,0.08,0.00,0.00%,0.00,4.00,13.79%,1.33,0.00,0.00%,0.00,9.00,56.25%,3.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 764,2012,2,2,84.1,59.00,5.4,5.32,67,15.5,2.11,,32.67,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50,27.94%,11.75,48.60,82.37%,24.30,0.67,14.16%,0.34,0.60,12.71%,0.30,13.00,19.40%,6.50,4.50,29.03%,2.25,0.14,7.11%,0.07,0.00,0.00%,0.00,1.33,4.20%,0.66,0.00,0.00%,0.00,4.00,33.33%,2.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 764,2012,2,3,99.5,61.00,4.79,4.93,80,16.5,1.97,,31.67,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50,27.94%,11.75,48.60,82.37%,24.30,0.67,14.16%,0.34,0.60,12.71%,0.30,13.00,19.40%,6.50,4.50,29.03%,2.25,0.14,7.11%,0.07,0.00,0.00%,0.00,1.33,4.20%,0.66,0.00,0.00%,0.00,4.00,33.33%,2.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 764,2012,2,4,107.6,107.6,4.73,4.72,76,20,1.98,,33,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50,27.94%,11.75,48.60,82.37%,24.30,0.67,14.16%,0.34,0.60,12.71%,0.30,13.00,19.40%,6.50,4.50,29.03%,2.25,0.14,7.11%,0.07,0.00,0.00%,0.00,1.33,4.20%,0.66,0.00,0.00%,0.00,4.00,33.33%,2.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 765,2012,2,4,145,145,5.61,5.38,55,12.5,2.17,,,68.33,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,1,0,0
Athlete 766,2012,2,1,76.9,54.50,5.38,5.51,66,,2.02,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40,25.23%,9.70,4.50,8.26%,2.25,0.60,12.55%,0.30,0.56,11.31%,0.28,6.00,9.09%,3.00,3.50,25.93%,1.75,0.09,4.46%,0.04,0.00,0.00%,0.00,0.00,0.00%,0.00,0.70,1.13%,0.35,0.00,0.00%,0.00,17.00,425.00%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 766,2012,2,3,96.3,59.00,4.78,4.95,68,17,2.03,,,62,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40,25.23%,9.70,4.50,8.26%,2.25,0.60,12.55%,0.30,0.56,11.31%,0.28,6.00,9.09%,3.00,3.50,25.93%,1.75,0.09,4.46%,0.04,0.00,0.00%,0.00,0.00,0.00%,0.00,0.70,1.13%,0.35,0.00,0.00%,0.00,17.00,425.00%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 766,2012,2,2,84.2,57.00,5.21,5.18,72,13.5,2.11,,,62.7,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40,25.23%,9.70,4.50,8.26%,2.25,0.60,12.55%,0.30,0.56,11.31%,0.28,6.00,9.09%,3.00,3.50,25.93%,1.75,0.09,4.46%,0.04,0.00,0.00%,0.00,0.00,0.00%,0.00,0.70,1.13%,0.35,0.00,0.00%,0.00,17.00,425.00%,8.50,0.00,0.00%,0.00,0.00,0.00%,0.00,2,3,1,0
Athlete 767,2012,2,1,66.60,51.50,5.53,5.82,61,,2.19,,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50,33.78%,7.50,37.60,73.01%,12.53,0.43,8.43%,0.14,0.59,11.28%,0.20,8.00,13.11%,2.67,4.50,32.14%,1.50,0.20,9.62%,0.07,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,1.46%,0.33,15.00,93.75%,5.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 767,2012,2,2,71.9,52.75,5.33,5.54,64,14,2.28,,,69.33,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50,33.78%,7.50,37.60,73.01%,12.53,0.43,8.43%,0.14,0.59,11.28%,0.20,8.00,13.11%,2.67,4.50,32.14%,1.50,0.20,9.62%,0.07,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,1.46%,0.33,15.00,93.75%,5.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 767,2012,2,3,81.3,54.75,5.22,5.45,67,16.0,2.08,,,68.33,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50,33.78%,7.50,37.60,73.01%,12.53,0.43,8.43%,0.14,0.59,11.28%,0.20,8.00,13.11%,2.67,4.50,32.14%,1.50,0.20,9.62%,0.07,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,1.46%,0.33,15.00,93.75%,5.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 767,2012,2,4,89.1,89.1,5.1,5.23,69,18.5,2.14,,,69.33,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50,33.78%,7.50,37.60,73.01%,12.53,0.43,8.43%,0.14,0.59,11.28%,0.20,8.00,13.11%,2.67,4.50,32.14%,1.50,0.20,9.62%,0.07,0.00,0.00%,0.00,0.00,0.00%,0.00,1.00,1.46%,0.33,15.00,93.75%,5.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,3,4,1,0
Athlete 768,2012,0,2,133.80,57.75,5.41,5.72,60.00,13.5,2.15,,29,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,7.00,36.84%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,2,0,0
Athlete 768,2012,0,2,,,-,-,-,,,,,66.00,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,7.00,36.84%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00%,0.00,0,2,0,0
